from,to,weight
rafaelfranca,szimek,1
sishen,yahonda,2
sishen,carlosantoniodasilva,5
dhh,ernie,5
rafaelfranca,vongruenigen,1
releu,jeroeningen,2
releu,route,1
steveklabnik,releu,8
releu,homakov,3
carlosantoniodasilva,oruen,1
oruen,vad4msiu,2
oruen,steveklabnik,2
oruen,schneems,1
dmathieu,ugisozols,1
ugisozols,carlosantoniodasilva,4
carlosantoniodasilva,nthj,3
josevalim,parndt,13
nixoncd,arunagw,1
rafaelfranca,sandeepravi,1
carlosantoniodasilva,Sega100500,1
Sega100500,nashby,2
rafaelfranca,lkmatsumura,1
lkmatsumura,pixeltrix,3
RKushnir,aantix,1
aantix,nthj,1
carlosantoniodasilva,aantix,1
aantix,lucasallan,1
lucasallan,zires,1
zires,bogdan,1
bogdan,drogus,4
luke-gru,rafaelfranca,1
frodsan,idavemm,1
davidcelis,steveklabnik,9
steveklabnik,iamvery,5
asanghi,saurabhnanda,3
saurabhnanda,steveklabnik,1
steveklabnik,lulalala,1
carlosantoniodasilva,danmcclain,4
carlosantoniodasilva,beyond,1
beyond,al2o3cr,1
al2o3cr,jroes,1
rafaelfranca,jmonteiro,1
jmonteiro,carlosantoniodasilva,1
jrafanie,rafaelfranca,1
steveklabnik,MarceloCajueiro,1
MarceloCajueiro,sikachu,1
al2o3cr,sishen,1
sishen,rafaelfranca,2
bbornstein,rafaelfranca,3
elado,carlosantoniodasilva,1
flugsio,steveklabnik,1
brainopia,steveklabnik,2
brainopia,carlosantoniodasilva,3
tenderlove,zakwanhaj,1
zakwanhaj,ccocchi,1
ccocchi,International,1
International,zakwanhaj,1
zakwanhaj,carlosantoniodasilva,1
carlosantoniodasilva,International,1
International,schneems,2
vijaydev,hollowspace,1
steveklabnik,dlee,4
senny,dlee,1
dlee,homakov,1
carlosantoniodasilva,csmuc,5
ey-pairing,rafaelfranca,1
rafaelfranca,jacobo,3
josevalim,jbarreneche,3
jbarreneche,carlosantoniodasilva,4
jbarreneche,steveklabnik,1
steveklabnik,abecciu,1
rafaelfranca,sailor,4
jfeaver,steveklabnik,1
sikachu,keram,1
keram,steveklabnik,1
nijikon,douglasdeodato,3
douglasdeodato,carlosantoniodasilva,1
carlosantoniodasilva,nijikon,2
nijikon,tylergannon,1
tylergannon,TimMoore,1
releu,ognevsky,1
rafaelfranca,Antiarchitect,7
jonkessler,steveklabnik,1
rafaelfranca,evanfarrar,1
carlosantoniodasilva,fedesoria,1
rafaelfranca,keram,2
kuraga,carlosantoniodasilva,13
kuraga,drogus,2
homakov,wpp,1
wpp,steveklabnik,3
robin850,gotoAndBliss,1
gotoAndBliss,beerlington,2
sikachu,aripollak,1
aripollak,steveklabnik,2
aripollak,rafaelfranca,3
slbug,tenderlove,5
NZKoz,bgipsy,4
epochwolf,fingermark,1
fingermark,luckyruby,1
drogus,slbug,1
slbug,samgranieri,1
samgranieri,steveklabnik,1
slbug,joevandyk,1
rodrigoalvesvieira,rafaelfranca,3
rafaelfranca,egtann,2
carlosantoniodasilva,egtann,5
sikachu,sobrinho,1
sobrinho,nthj,1
nthj,steveklabnik,1
drogus,egtann,3
danbeaulieu,rafaelfranca,3
rafaelfranca,adzap,2
kuraga,homakov,1
steveklabnik,bkerley,2
drogus,bkerley,2
vijaydev,bkerley,1
bkerley,carlosantoniodasilva,1
steveklabnik,roshats,1
roshats,al2o3cr,2
jeroeningen,steveklabnik,5
steveklabnik,ngan,3
ngan,drogus,1
steveklabnik,rkcudjoe,6
jeroeningen,josevalim,2
guilleiguaran,jeroeningen,1
jeroeningen,drogus,1
drogus,ekampp,4
ekampp,jeroeningen,1
jeroeningen,emclab,1
MSch,steveklabnik,3
betelgeuse,benpickles,1
benpickles,rafaelfranca,1
plang,alup,1
rafaelfranca,plang,1
jeroeningen,robin850,2
robin850,voxik,2
allesklar,rafaelfranca,4
rafaelfranca,Angelamri,3
rafaelfranca,brainopia,4
schneems,thefool808,3
thefool808,rafaelfranca,6
arunagw,NorrinRadd,2
NorrinRadd,mjio,1
mjio,arunagw,1
NorrinRadd,rafaelfranca,2
arunagw,krainboltgreene,1
krainboltgreene,drogus,2
tenderlove,krainboltgreene,1
josevalim,jacobo,1
rafaelfranca,tobsch,3
fxn,JayTeeSF,1
steveklabnik,et,1
et,aantix,1
aantix,homakov,6
homakov,drogus,15
aantix,spastorino,6
frodsan,homakov,1
al2o3cr,sobrinho,1
sobrinho,senny,4
sobrinho,pixeltrix,2
mjio,dziulius,1
dziulius,bradleypriest,3
bradleypriest,xoen,1
rafaelfranca,iHiD,25
iHiD,yahonda,1
alup,neilmiddleton,1
cbartlett,rafaelfranca,1
Xenplex,steveklabnik,1
tenderlove,nstuart,3
nstuart,rafaelfranca,1
rafaelfranca,Aaronneyer,2
steveklabnik,mikehoward,1
carlosantoniodasilva,y8,1
sjtipton,nashby,1
rafaelfranca,sjtipton,1
drogus,edward,2
rafaelfranca,edward,1
edward,frodsan,1
rafaelfranca,rorra,1
rorra,marcandre,1
marcandre,al2o3cr,1
marcandre,robin850,1
steveklabnik,chrislloyd,1
guilleiguaran,Antiarchitect,1
Antiarchitect,beerlington,1
beerlington,al2o3cr,4
beerlington,dhh,1
jonleighton,beerlington,4
guilleiguaran,beerlington,1
rafaelfranca,envygeeks,3
avit,jasdeepsingh,1
jasdeepsingh,envygeeks,1
rafaelfranca,midglide,1
khustochka,yalab,2
khustochka,avit,1
avit,yalab,1
yalab,alonsogarciapablo,2
yalab,rafaelfranca,2
robin850,ghiculescu,2
frodsan,ovargas27,1
fxn,acesuares,9
acesuares,avit,2
spastorino,bogdan,2
pixeltrix,Sephi-Chan,3
Sephi-Chan,josevalim,1
karpah,avit,1
avit,steveklabnik,5
wulftone,robin850,2
wulftone,shamil614,1
shamil614,senny,1
senny,brennovich,2
brennovich,wulftone,2
senny,wulftone,1
rafaelfranca,ngan,2
steveklabnik,simonjsmithuk,2
pixeltrix,mortice,2
guilleiguaran,homakov,4
homakov,kirs,1
kirs,dmathieu,1
rafaelfranca,kuraga,1
kuraga,guilleiguaran,1
rafaelfranca,dapi,1
dapi,steveklabnik,1
dhh,dapi,2
beerlington,vad4msiu,1
vad4msiu,al2o3cr,1
rafaelfranca,vad4msiu,1
steveklabnik,debreczeni,1
exviva,jarl-dk,1
senny,jarl-dk,3
rafaelfranca,Sephi-Chan,1
trisarasaur,senny,1
senny,wonnage,1
rafaelfranca,lucasuyezu,2
jherdman,spastorino,1
rafaelfranca,alexch,4
spastorino,alexch,1
alexch,josevalim,1
schneems,arthurpsmith,4
arthurpsmith,rafaelfranca,7
arthurpsmith,steveklabnik,4
rafaelfranca,markiz,6
knaveofdiamonds,pixeltrix,1
alexeymuranov,pixeltrix,3
alexeymuranov,reinh,2
alexeymuranov,jonleighton,1
rafaelfranca,armanddp,6
spastorino,zolzaya,1
zolzaya,tenderlove,1
carlosantoniodasilva,krsmurata,2
al2o3cr,jnimety,2
jnimety,carlosantoniodasilva,4
rafaelfranca,jnimety,11
josevalim,jonleighton,15
josevalim,kennyj,17
emeraldMaster,al2o3cr,1
josevalim,acapilleri,9
rafaelfranca,kot-begemot,2
kot-begemot,steveklabnik,2
jmazzi,rafaelfranca,2
pixeltrix,ayrton,4
jasdeepsingh,rafaelfranca,1
bcardarella,fxn,11
bcardarella,al2o3cr,5
bcardarella,erichmenge,1
erichmenge,fxn,5
bcardarella,frodsan,1
rafaelfranca,Nbblrr,1
nashby,bcardarella,1
rafaelfranca,accessd,1
carlosantoniodasilva,jerefrer,2
bradleypriest,schan93,1
schan93,rafaelfranca,1
spastorino,obelix74,7
obelix74,rafaelfranca,5
obelix74,NZKoz,1
steveklabnik,ajsharp,1
asanghi,josevalim,3
rrmartins,matrol26,1
matrol26,kennyj,2
dmathieu,linjunpop,1
linjunpop,steveklabnik,1
josevalim,davidcelis,10
josevalim,alexandrz,1
kennyj,RKushnir,1
RKushnir,rafaelfranca,1
rafaelfranca,StanBright,1
StanBright,simonoff,1
simonoff,rafaelfranca,12
GCorbel,steveklabnik,7
GCorbel,carlosantoniodasilva,5
GCorbel,rafaelfranca,5
rafaelfranca,rimidl,3
rafaelfranca,anthonyalberto,6
anthonyalberto,carlosantoniodasilva,2
anthonyalberto,steveklabnik,1
acapilleri,xHire,6
josevalim,xHire,1
carlosantoniodasilva,adrianpike,1
adrianpike,mhuggins,2
adrianpike,al2o3cr,1
schneems,adrianpike,1
shenie,rafaelfranca,2
rafaelfranca,dchelimsky,12
dchelimsky,dim,1
dim,tenderlove,1
tenderlove,dchelimsky,6
tenderlove,dgm,1
steveklabnik,sekrett,1
sekrett,tenderlove,1
spastorino,dchelimsky,2
dchelimsky,jcoyne,1
jcoyne,rafaelfranca,5
rafaelfranca,erichmenge,15
dchelimsky,itspriddle,1
itspriddle,rafaelfranca,8
SixArm,rafaelfranca,3
fxn,SixArm,2
fxn,vnadi,3
vnadi,steveklabnik,1
steveklabnik,SixArm,3
rafaelfranca,HyveAG,1
stephendavis89,steveklabnik,2
stephendavis89,mhuggins,1
schneems,stephendavis89,2
fxn,michaelfairley,2
radar,tenderlove,4
parndt,GeekOnCoffee,2
GeekOnCoffee,rafaelfranca,3
GeekOnCoffee,steveklabnik,1
acapilleri,burlesona,2
frodsan,westonplatter,1
paneq,dolzenko,1
dolzenko,robotex82,1
robotex82,chancancode,1
rafaelfranca,cavneb,5
carlosantoniodasilva,zhelee,1
zhelee,xiaods,1
xiaods,carlosantoniodasilva,1
dmathieu,juggler,1
juggler,rafaelfranca,2
juggler,carlosantoniodasilva,2
juggler,jfirebaugh,1
kytrinyx,the8472,4
rafaelfranca,edruder,4
rafaelfranca,pluff,1
pluff,danbt79,1
danbt79,AaronRustad,1
AaronRustad,frodsan,1
chancancode,josevalim,7
chancancode,NZKoz,1
NZKoz,davidcelis,1
josevalim,roshats,1
roshats,rafaelfranca,2
roshats,carlosantoniodasilva,3
steveklabnik,lgleasain,1
mjio,jingoro,1
steveklabnik,radeno,1
radeno,avit,8
avit,nfm,2
radeno,nfm,2
jeremyf,rafaelfranca,16
rafaelfranca,pcreux,1
pcreux,avit,1
avit,alexeymuranov,2
avit,RKushnir,2
avit,jeroeningen,1
jonleighton,avit,2
avit,acapilleri,1
carlosantoniodasilva,bkabrda,1
bkabrda,rafaelfranca,3
pixeltrix,bkabrda,5
steveklabnik,Sutto,1
Sutto,pixeltrix,1
pixeltrix,TildeWill,2
steveklabnik,laspluviosillas,1
laspluviosillas,carlosantoniodasilva,1
sushilchoudhari,vijaydev,1
vijaydev,spaghetticode,2
spaghetticode,fxn,1
mtoledo,rafaelfranca,2
tenderlove,mtoledo,1
spaghetticode,carlosantoniodasilva,1
acapilleri,edbond,4
acapilleri,spastorino,3
plribeiro3000,carlosantoniodasilva,3
tenderlove,LTe,1
LTe,carlosantoniodasilva,5
acapilleri,shioyama,1
shioyama,avit,2
arunagw,voxik,1
oscardelben,paulrosania,1
paulrosania,pixeltrix,1
steveklabnik,shigeya,3
shigeya,fxn,1
rafaelfranca,f1sherman,4
rafaelfranca,defconomicron,1
carlosantoniodasilva,davekaro,1
bobbyw,al2o3cr,1
acapilleri,dbroeglin,1
dbroeglin,carlosantoniodasilva,3
carlosantoniodasilva,JangoSteve,1
rafaelfranca,mdominiak,1
mdominiak,steveklabnik,1
tenderlove,mdominiak,1
pixeltrix,slbug,2
josevalim,filipeamoreira,1
rafaelfranca,timnew,1
timnew,LTe,2
timnew,steveklabnik,3
josevalim,jalkoby,5
jonleighton,jfirebaugh,1
kennyj,krainboltgreene,2
josevalim,acesuares,1
plribeiro3000,josevalim,4
plribeiro3000,rafaelfranca,2
carlosantoniodasilva,Tomtomgo,1
pixeltrix,idavemm,4
davidcelis,jfirebaugh,2
davidcelis,rafaelfranca,5
jmazzi,fxn,3
vijaydev,jmazzi,1
rafaelfranca,isaacsanders,35
isaacsanders,frodsan,15
tenderlove,isaacsanders,13
carlosantoniodasilva,isaacsanders,31
rafaelfranca,saizai,2
saizai,pixeltrix,6
pixeltrix,ahawkins,1
ahawkins,twinturbo,1
twinturbo,carlosantoniodasilva,24
rafaelfranca,ravinggenius,2
guilleiguaran,nashby,1
nashby,ravinggenius,1
ravinggenius,carlosantoniodasilva,1
dmathieu,grosser,7
steveklabnik,ravinggenius,1
epochwolf,fxn,1
fxn,davidcelis,1
davidcelis,vijaydev,2
steveklabnik,maximeg,1
jakedev,jalkoby,1
jalkoby,rafaelfranca,2
rafaelfranca,mikhailov,1
mikhailov,carlosantoniodasilva,1
carlosantoniodasilva,shime,3
shime,radar,1
kytrinyx,dmathieu,2
vijaydev,kytrinyx,1
kytrinyx,carlosantoniodasilva,3
woto,kytrinyx,1
kytrinyx,pixeltrix,1
pixeltrix,woto,4
pixeltrix,georgeselkhoury,1
tenderlove,jeremycole,5
jensb,rafaelfranca,3
drogus,emachnic,1
emachnic,steveklabnik,1
steveklabnik,jwoertink,1
jwoertink,rafaelfranca,1
dmathieu,daniel2d2art,3
rafaelfranca,daniel2d2art,1
rafaelfranca,bhus,1
Empact,schneems,1
rafaelfranca,greenboxal,8
JEG2,steveklabnik,3
steveklabnik,kron4eg,3
kron4eg,dhh,1
rafaelfranca,panthomakos,2
panthomakos,steveklabnik,2
lexmag,josevalim,11
rafaelfranca,davejachimiak,6
davejachimiak,al2o3cr,1
al2o3cr,lexmag,1
lexmag,davejachimiak,1
davejachimiak,josevalim,1
erichmenge,carlosantoniodasilva,26
rafaelfranca,rustygeldmacher,3
arunagw,sol,3
carlosantoniodasilva,steveluscher,1
steveluscher,rafaelfranca,5
sikachu,remino,1
SamSaffron,BMorearty,1
BMorearty,fingermark,1
fingermark,jonleighton,2
guilleiguaran,uberbrady,1
uberbrady,carlosantoniodasilva,1
erichmenge,uberbrady,1
uberbrady,schneems,1
NZKoz,uberbrady,4
oscardelben,josevalim,6
acapilleri,kytrinyx,1
josevalim,seanbehan,1
seanbehan,carlosantoniodasilva,2
seanbehan,adambouchard,1
adambouchard,drogus,1
drogus,chancancode,8
lunks,seanbehan,2
seanbehan,igoodrich,2
lunks,chancancode,1
chancancode,seanbehan,1
seanbehan,schneems,1
carlosantoniodasilva,Mik-die,3
Mik-die,drogus,2
Mik-die,fxn,6
Mik-die,bradleypriest,2
Mik-die,schneems,1
dmathieu,jaredbeck,1
jaredbeck,rafaelfranca,1
drogus,jaredbeck,3
steveklabnik,jaredbeck,2
carlosantoniodasilva,mkraft,3
al2o3cr,mkraft,1
mkraft,jamiew,1
jamiew,dmathieu,1
dmathieu,mkraft,2
mkraft,acapilleri,1
mkraft,derek-watson,1
derek-watson,carlosantoniodasilva,1
vijaydev,robin850,1
acapilleri,iblue,14
acapilleri,sheerun,2
josevalim,mirceapricop,5
sgjest,arunagw,1
pixeltrix,miloops,1
sidonath,jjb,2
jjb,nragaz,1
nragaz,ihoka,1
ihoka,steveklabnik,3
steveklabnik,nragaz,3
nragaz,smathieu,1
smathieu,rafaelfranca,1
sikachu,pascalbetz,2
sikachu,al2o3cr,1
josevalim,oguzbilgic,2
rafaelfranca,KensoDev,23
KensoDev,oguzbilgic,1
acapilleri,idavemm,1
idavemm,carlosantoniodasilva,1
josevalim,jeyb,1
jeyb,steveklabnik,1
steveklabnik,lexmag,1
vijaydev,lexmag,1
carlosantoniodasilva,vitorbal,1
kennyj,pacoguzman,10
josevalim,jonduarte,1
jonduarte,dmathieu,1
dmathieu,zolzaya,1
dmathieu,homakov,8
frodsan,daniele-m,1
guilleiguaran,mikhailov,1
zenprogrammer,kennyj,1
mauricio,giorgian,1
giorgian,dmathieu,1
robin850,lexmag,3
carlosantoniodasilva,denispeplin,5
xtream,acapilleri,1
guilleiguaran,nahi,1
nahi,emboss,1
NZKoz,nahi,2
NZKoz,rkh,2
rkh,emboss,1
emboss,thaidn,1
thaidn,NZKoz,8
wuputah,jjb,1
paneq,carlosantoniodasilva,4
rosenfeld,frodsan,3
guilherme,the8472,3
josevalim,mguterl,1
mguterl,steveklabnik,1
steveklabnik,iblue,2
schneems,mguterl,1
kenn,cluesque,1
cluesque,tilsammans,1
fxn,insside,1
drogus,exviva,5
exviva,marten,1
marten,drogus,3
kytrinyx,lulalala,1
lulalala,drogus,1
carlosantoniodasilva,jfoley,2
steveklabnik,jfoley,4
chewi,mvdamme,1
mvdamme,oneiros,1
oneiros,drogus,1
fxn,ayamomiji,2
steveklabnik,oscardelben,2
oscardelben,thedarkone,1
thedarkone,vaharoni,2
erichmenge,josevalim,16
parndt,KL-7,1
KL-7,rafaelfranca,2
carlosantoniodasilva,jeroeningen,6
mauricio,darrenboyd,5
darrenboyd,thedarkone,1
steveklabnik,mauricio,4
mauricio,thedarkone,3
thedarkone,jsierles,2
jsierles,mperham,2
pixeltrix,andrewferk,9
andrewferk,steveklabnik,3
steveklabnik,svoop,2
vijaydev,rahul100885,1
frodsan,turgu1,1
turgu1,rafaelfranca,1
rafaelfranca,aka47,2
thedarkone,drogus,2
josevalim,headius,3
headius,thedarkone,3
thedarkone,DarkOne,3
DarkOne,headius,1
headius,tenderlove,1
drogus,vrish88,1
vrish88,frodsan,1
steveklabnik,yuklai,1
drogus,mulder,1
mulder,carlosantoniodasilva,1
tenderlove,danielfarrell,1
steveklabnik,mlartz,2
guilleiguaran,mperham,2
mauricio,jsl,1
jsl,dmathieu,1
iamvery,pferdefleisch,1
pferdefleisch,fxn,1
kennyj,yury,1
yury,dmathieu,1
rafaelfranca,denispeplin,6
drogus,jonleighton,13
steveklabnik,brettgoulder,2
steveklabnik,dongennl,4
dmathieu,vijaydev,1
vijaydev,americodls,1
erichmenge,gbelote,4
erichmenge,mauricio,2
mauricio,gbelote,1
carlosantoniodasilva,SKKx,1
SKKx,erichmenge,1
carlosantoniodasilva,DaveJ61,1
DaveJ61,drogus,2
DaveJ61,vijaydev,1
steveklabnik,alininja,1
fxn,jeremyevans,5
steveklabnik,sgonyea,3
sgonyea,schneems,1
rafaelfranca,masarakki,5
fedesoria,acapilleri,1
acapilleri,exviva,1
exviva,fedesoria,4
acapilleri,ovargas27,1
rafaelfranca,robbkidd,2
steveklabnik,robbkidd,2
tenderlove,robbkidd,3
mauricio,carlosantoniodasilva,12
rafaelfranca,mauricio,12
carlosantoniodasilva,alininja,1
pixeltrix,brettgoulder,1
brettgoulder,aderouineau,1
aderouineau,rafaelfranca,2
aderouineau,carlosantoniodasilva,1
agraves,bcardarella,5
bcardarella,ernie,3
ernie,agraves,1
agraves,jonleighton,1
jonleighton,bcardarella,3
bcardarella,dmathieu,2
bcardarella,flexoid,2
steveklabnik,olivierbuffon,6
erichmenge,yahonda,3
rafaelfranca,brutuscat,6
brutuscat,carlosantoniodasilva,2
rafaelfranca,hube,4
hube,brutuscat,2
brutuscat,jonleighton,1
jeremy,hube,1
rafaelfranca,ryanwanger,1
ryanwanger,fmcypriano,1
fmcypriano,jsuwo,1
jsuwo,tbaba,1
tbaba,sishen,1
carlosantoniodasilva,tiegz,2
tiegz,josevalim,2
bcardarella,vijaydev,3
drogus,Arsen7,1
dmathieu,rdpoor,1
frodsan,josephers,1
carlosantoniodasilva,rsutphin,1
rsutphin,spastorino,1
carlosantoniodasilva,nextofsearch,2
carlosantoniodasilva,nortcele,4
pixeltrix,airblade,2
airblade,fxn,3
airblade,rafaelfranca,1
tenderlove,jfirebaugh,2
josevalim,jjb,1
erichmenge,kidlab,3
kidlab,steveklabnik,1
erichmenge,jeremy,9
headius,erichmenge,1
erichmenge,rajesh-jangam,1
rajesh-jangam,carlosantoniodasilva,2
carlosantoniodasilva,pedz,2
tenderlove,katmagic,1
katmagic,rafaelfranca,1
foca,tenderlove,1
tenderlove,bcardarella,18
bcardarella,foca,2
tenderlove,mauricio,4
mauricio,bcardarella,3
bcardarella,arunagw,3
carlosantoniodasilva,flyerhzm,2
dmathieu,mauricio,1
steveklabnik,0x000000,1
0x000000,guilleiguaran,4
wuputah,dmathieu,2
drogus,zephyr-dev,3
rafaelfranca,zephyr-dev,5
zephyr-dev,carlosantoniodasilva,5
zephyr-dev,josevalim,2
apotonick,drogus,3
rafaelfranca,idavemm,5
chancancode,afeld,1
afeld,drogus,1
davidcelis,tenderlove,1
tenderlove,mmozuras,2
mmozuras,pixeltrix,4
carlosantoniodasilva,tonywok,1
tonywok,rafaelfranca,9
chancancode,davidcelis,2
davidcelis,carlosantoniodasilva,1
davidcelis,epochwolf,1
epochwolf,iGEL,1
iGEL,davidcelis,3
emilecantin,daniel2d2art,1
daniel2d2art,loz,3
loz,tenderlove,2
rafamvc,steveklabnik,1
steveklabnik,dgiunta,1
dgiunta,senny,1
senny,deathbob,1
deathbob,omarvelous,1
omarvelous,pixeltrix,1
rdpoor,drogus,2
rdpoor,pixeltrix,4
drogus,seanhandley,1
seanhandley,rafaelfranca,2
seanhandley,iGEL,1
iGEL,rafaelfranca,4
acapilleri,zephyr-dev,7
steveklabnik,pothibo,3
steveklabnik,andmej,1
andmej,chancancode,1
carlosantoniodasilva,andmej,1
carlosantoniodasilva,daniel2d2art,1
carlosantoniodasilva,tim-vandecasteele,2
nzaillian,guilleiguaran,1
frodsan,dmathieu,2
dmathieu,butzopower,1
butzopower,chancancode,6
butzopower,carlosantoniodasilva,2
rafaelfranca,mschneider,2
mschneider,steveklabnik,1
josevalim,mhuggins,1
mhuggins,dmathieu,2
mhuggins,jonleighton,1
jonleighton,mschneider,1
rafaelfranca,yuklai,1
yuklai,erichmenge,2
gmile,stevenh512,1
stevenh512,iGEL,1
dreki,pixeltrix,2
rafaelfranca,dreki,1
pixeltrix,simonc,1
bogdan,sobrinho,3
tenderlove,adevadeh,1
kennyj,takoyakikamen,1
takoyakikamen,learning,1
learning,kennyj,2
alexhocksween,steveklabnik,3
steveklabnik,pluff,2
msgehard,carlosantoniodasilva,3
spastorino,ramigg,2
carlosantoniodasilva,ramigg,2
dmathieu,ramigg,1
dmathieu,stiller,3
stiller,steveklabnik,2
pat,carlosantoniodasilva,3
carlosantoniodasilva,simonjefford,4
acapilleri,Sen,1
erichmenge,luizkowalski,4
carlosantoniodasilva,luizkowalski,3
rafaelfranca,jgadbois,1
jgadbois,ryanwanger,1
ryanwanger,nnarhinen,1
rosenfeld,NZKoz,8
carlosantoniodasilva,alfredw,2
carlosantoniodasilva,KDGundermann,3
josevalim,pat,7
pat,drogus,3
spastorino,pat,1
pat,jonleighton,4
josevalim,bjeanes,1
bjeanes,carlosantoniodasilva,1
carlosantoniodasilva,rubiii,1
rubiii,pat,2
rafaelfranca,caironoleto,2
shenie,nick-desteffen,1
nick-desteffen,rafaelfranca,1
spastorino,zenspider,2
arunagw,avakarev,4
lmarlow,iHiD,1
iHiD,jsanders,1
jsanders,epochwolf,2
erichmenge,nitsujri,1
paneq,erichmenge,3
rafaelfranca,paneq,5
rafaelfranca,fredrated,3
steveklabnik,fxposter,1
carlosantoniodasilva,gnufied,1
gnufied,pixeltrix,10
josevalim,iain,2
iain,jonleighton,2
jonleighton,tomstuart,1
tomstuart,josevalim,2
tomstuart,oriolgual,1
oriolgual,josevalim,1
homakov,iain,2
jonleighton,homakov,1
steveklabnik,verto,2
steveklabnik,pnegri,2
pnegri,supaspoida,2
pnegri,rafaelfranca,3
erichmenge,woodwardjd,1
mhuggins,laserlemon,1
laserlemon,fxn,1
route,rwz,2
route,edgard,1
edgard,Coomer,1
Coomer,ncdc,1
ncdc,dkharrat,1
dkharrat,jeremy,1
carlosantoniodasilva,clacke,1
clacke,erichmenge,2
carlosantoniodasilva,brettgoulder,1
brettgoulder,coffeeaddict,1
coffeeaddict,rafaelfranca,3
erichmenge,fredwu,1
fredwu,pixeltrix,3
rafaelfranca,victorbstan,8
rafaelfranca,devton,4
victorbstan,devton,2
pixeltrix,korbin,7
korbin,gnufied,1
rafaelfranca,fullofcaffeine,1
face,wulfovitch,1
wulfovitch,nel,1
nel,NZKoz,1
oscardelben,elektronaut,1
elektronaut,presidentbeef,1
presidentbeef,rafaelfranca,1
stevenh512,kennyj,1
kennyj,fromonesrc,2
kennyj,ernie,2
kennyj,the8472,1
ernie,cbarton,2
arunagw,tenderlove,10
arunagw,lawrencepit,1
dmathieu,gaurish,1
njakobsen,erichmenge,1
erichmenge,Marmolin,2
dpassage,carlosantoniodasilva,9
schneems,klevo,1
klevo,rodrigoalvesvieira,1
rodrigoalvesvieira,daniloassis,1
vijaydev,tlehman,1
suginoy,rafaelfranca,1
carlosantoniodasilva,bpo,3
joevandyk,tenderlove,5
tenderlove,bts,1
bts,cfcosta,1
cfcosta,drogus,1
drogus,collin,1
collin,nahi,1
nahi,tarcieri,1
tarcieri,thedarkone,2
tarcieri,tsaleh,2
tsaleh,nahi,1
nahi,fxn,1
fxn,anildigital,1
anildigital,stevenh512,1
stevenh512,mcmire,1
mcmire,headius,1
headius,stevenh512,3
stevenh512,josevalim,4
tenderlove,tarcieri,4
tarcieri,josevalim,4
josevalim,atambo,2
atambo,tarcieri,1
atambo,anildigital,1
anildigital,josevalim,1
thedarkone,tsaleh,1
tarcieri,plentz,1
plentz,fxn,1
tarcieri,fxn,12
tenderlove,nahi,1
nahi,josevalim,3
josevalim,plentz,2
deanperry,tarcieri,2
deanperry,headius,1
tenderlove,zires,1
zires,headius,1
headius,fxn,1
fxn,rosenfeld,1
rosenfeld,kenn,9
kenn,agibralter,2
agibralter,tarcieri,2
tarcieri,rosenfeld,7
agibralter,rosenfeld,4
kenn,tarcieri,4
kenn,thedarkone,1
thedarkone,rosenfeld,1
kenn,bts,2
tenderlove,kenn,1
carlosantoniodasilva,bricker88,1
waseem,al2o3cr,1
al2o3cr,jdelStrother,1
jdelStrother,Nami-Doc,2
jdelStrother,waseem,2
rafaelfranca,aurelian,6
al2o3cr,aurelian,1
aurelian,eMxyzptlk,1
leandromoreira,rafaelfranca,2
rosenfeld,arunagw,6
rosenfeld,drogus,4
mrbrdo,josevalim,10
pomnikita,drogus,1
drogus,daniel2d2art,3
schneems,olivierlacan,1
olivierlacan,namxam,1
steveklabnik,emersonrp,4
route,emersonrp,1
emersonrp,guilleiguaran,1
josephlord,steveklabnik,3
al2o3cr,josephlord,1
josephlord,rafaelfranca,2
steveklabnik,brendon,2
emersonrp,rafaelfranca,1
rafaelfranca,nirvdrum,2
stevecj,andmej,2
stevecj,carlosantoniodasilva,2
stevecj,johnnypez,1
johnnypez,tenderlove,1
tenderlove,stevecj,2
emersonrp,Mange,2
Mange,jeremy,1
pixeltrix,njakobsen,1
pixeltrix,mcmire,1
mcmire,rafaelfranca,5
drogus,kennyj,11
kennyj,kuraga,6
carlosantoniodasilva,chetan,2
carlosantoniodasilva,jcmagalhaes,2
sikachu,fredv,1
fredv,rafaelfranca,3
steveklabnik,dhall,8
erichmenge,505aaron,1
kennyj,lucasprim,4
jonleighton,mattetti,4
mattetti,jlecour,4
drogus,frodsan,2
rafaelfranca,joshk,1
joshk,spastorino,1
wafcio,al2o3cr,2
wafcio,kennyj,1
kennyj,sikachu,1
josevalim,Vanuan,1
route,PavelDemyanenko,1
PavelDemyanenko,josevalim,1
route,ognevsky,1
ognevsky,josevalim,1
iHiD,kylev,1
kylev,rafaelfranca,3
carlosantoniodasilva,michaelboutros,1
michaelboutros,tycooon,1
tycooon,carlosantoniodasilva,1
Vanuan,carlosantoniodasilva,9
Vanuan,erichmenge,3
erichmenge,arunagw,1
arunagw,Vanuan,12
rafaelfranca,Vanuan,8
steveklabnik,shivanibhanwal,2
shivanibhanwal,rafaelfranca,5
rafaelfranca,Cabbit,1
Cabbit,erichmenge,3
rafaelfranca,carlosgaldino,10
carlosantoniodasilva,carlosgaldino,4
vijaydev,carlosgaldino,1
rafaelfranca,dball,4
frodsan,gosuperninja,2
rafaelfranca,mpapis,3
mpapis,drogus,10
parndt,paneq,1
paneq,drogus,1
steveklabnik,mpapis,3
rafaelfranca,LTe,1
